mtry,splitrule,min.node.size,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,num.trees,max.depth
10,gini,20,0.9366527637686464,0.9105016412321724,0.8460012755102041,7.903157700771623e-4,0.00398002047617892,0.00129324406690168,150,50
10,gini,30,0.935936606994458,0.9089617895685812,0.8461543367346939,9.460830602979212e-4,0.00303209757987575,0.00165794862229289,150,50
30,gini,13,0.9374874857493228,0.9121380699218004,0.8499107142857143,7.624012419756243e-4,0.00233810681992424,5.07906978083647e-4,150,50
30,gini,20,0.9370934043091024,0.9123880689528224,0.8494260204081633,0.00100889876032304,0.00216957498800572,3.950737147118565e-4,150,50
30,gini,30,0.9361028511818088,0.9119107860562904,0.8485586734693877,6.697891868146941e-4,0.0018526898566273,4.977963530718182e-4,150,50
50,gini,13,0.937619424248406,0.9144847665631292,0.8509566326530612,6.905523316915629e-4,0.00274289725234352,4.5989174431936496e-4,150,50
50,gini,20,0.9370069272395384,0.9141722455778576,0.849891581632653,7.138900285252264e-4,0.00197063917775844,6.637710248244618e-4,150,50
50,gini,30,0.9361471381716234,0.913086976981046,0.848890306122449,6.840490183942177e-4,0.0026387761149408,5.404010245998545e-4,150,50
70,gini,13,0.9373100959007882,0.9143824860874272,0.8513966836734694,7.960562886318246e-4,0.0021656461170597,6.089642921475434e-4,150,50
70,gini,20,0.9368116061128352,0.9144506769455256,0.8505293367346939,6.15477898349919e-4,0.00305778330617283,6.992076568196773e-4,150,50
70,gini,30,0.9361815650511212,0.9143540789337126,0.8490114795918368,8.457262398481713e-4,0.00238626304740325,0.00119823305025867,150,50
90,gini,13,0.9371449747644442,0.9155870815830328,0.8511798469387755,9.819643621990935e-4,0.00329810624990443,0.0012566365111759,150,50
90,gini,20,0.9366397289548922,0.9145984050251597,0.850625,8.638035044465295e-4,0.00241268018504753,0.00124292726514172,150,50
90,gini,30,0.9359236007094428,0.9140358842017208,0.8497959183673469,7.240913998399675e-4,0.00306974381496481,0.00138401673752828,150,50
110,gini,13,0.9368641078843196,0.9151211586099778,0.8510969387755102,7.892261928181234e-4,0.00360511520921971,0.00137128470123111,150,50
110,gini,20,0.936382525456666,0.9148938761973292,0.8503826530612245,8.37820789022686e-4,0.00302577903088755,0.00122342640900833,150,50
110,gini,30,0.9357190673542162,0.9142915884581272,0.8504081632653061,8.110949984432972e-4,0.00338534978554464,0.0011274925820575,150,50
130,gini,13,0.936795946179679,0.9156041391447292,0.8511926020408164,8.192242027428297e-4,0.00320873420895589,0.00147816169447123,150,50
130,gini,20,0.9363160638917511,0.9139165582715008,0.8511989795918368,7.187929216711062e-4,0.00286560517041444,0.00125918280779665,150,50
130,gini,30,0.9358213895661756,0.914251799588014,0.8499170918367347,9.255004498705192e-4,0.00300429300954196,0.00180815100143547,150,50
150,gini,13,0.9366155452542738,0.9145529503183496,0.8513456632653061,8.146714264812149e-4,0.00353218354878375,0.0021858119937454,150,50
150,gini,20,0.9361870477080292,0.9146950062655536,0.8503188775510204,7.159507796102244e-4,0.00383863133167514,0.00187907914777883,150,50
150,gini,30,0.9353890231867532,0.9140813376170984,0.8502869897959183,8.562867285014444e-4,0.00350073761975615,0.00211747659886992,150,50
5,gini,13,0.9337929995586104,0.9244511245721304,0.8165943877551021,0.0015405025911132,0.00347046094272396,0.00429867755203579,150,30
5,gini,20,0.9330365027105136,0.9218998949066232,0.8177359693877551,0.00185947808092118,0.00517351591970271,0.00575970893869796,150,30
5,gini,30,0.931635539371224,0.9192406903557756,0.8171619897959184,0.00198269315173632,0.00457500753102075,0.00602633859425553,150,30
10,gini,13,0.9379102316073384,0.913047199088108,0.8467155612244898,9.25688151208258e-4,0.00366637478196716,0.00215849719397583,150,30
10,gini,20,0.9364657567686906,0.9103482348858049,0.8461734693877551,6.541034688486284e-4,0.00384701071385845,0.00101114859666505,150,30
10,gini,30,0.9357353479070736,0.9094447886676732,0.8451211734693878,7.945426093215503e-4,0.00470776224804001,0.00178329259078193,150,30
30,gini,13,0.9373959378352016,0.9125869434046112,0.8497767857142857,6.894681049986701e-4,0.00140514221428537,9.413641211176862e-4,150,30
30,gini,20,0.9366638708659754,0.9119391920800016,0.8486224489795918,6.88335389809088e-4,0.00196047934381252,5.602634106255009e-4,150,30
30,gini,30,0.9361075011944298,0.9109448280539392,0.8486160714285714,6.690344509629035e-4,0.00236113805751318,5.266791536240659e-4,150,30
50,gini,13,0.9373161307349944,0.9145813607006452,0.8490051020408164,6.702343647830156e-4,0.00306183397539139,0.00112681599172472,150,30
50,gini,20,0.9368235627609036,0.9148313744217104,0.848922193877551,7.160584223591107e-4,0.00289367389142795,0.00103828802687872,150,30
50,gini,30,0.9362794478313008,0.9141324701063552,0.8479272959183674,5.719895956904947e-4,0.00249031378112,0.00106478366435355,150,30
70,gini,13,0.9371519510378996,0.9154166212264078,0.8492920918367347,9.644258791575602e-4,0.00283875128276238,0.00133517956548733,150,30
70,gini,20,0.9369323761080326,0.9149677435464416,0.8488839285714286,6.609928549353477e-4,0.00317040296961204,0.00124341802349142,150,30
70,gini,30,0.9362427804568286,0.91463250061563794,0.84796556122449,7.791363915729396e-4,0.002640672297238,0.00133441778099813,150,30
90,gini,13,0.936998764205234,0.9154563992807748,0.8493176020408163,6.406202480306057e-4,0.00318291241291048,0.00127123806236835,150,30
90,gini,20,0.936560338436685,0.9160018883711648,0.8480676020408163,9.025209933131988e-4,0.00345288730566027,0.00148091074221427,150,30
90,gini,30,0.9360516952232188,0.914820016919669,0.8481186224489796,7.971152996021659e-4,0.00344799970599716,0.00128246668062437,150,30
110,gini,13,0.936755680969549,0.9157461904104912,0.8490752551020408,8.808176462469425e-4,0.00266795030661125,0.00192927506634004,150,30
110,gini,20,0.9364958659189976,0.9159052871307708,0.8485586734693877,7.276307148483208e-4,0.00323195990145286,0.00200821982962791,150,30
110,gini,30,0.9357546610701236,0.9148313797488692,0.8483673469387755,0.00100497349787392,0.00299968753607759,0.0013967783142849,150,30
130,gini,13,0.9365828009577646,0.915462089654687,0.8492219387755102,7.233382332601374e-4,0.00331572513001813,0.00199682028869855,150,30
130,gini,20,0.9360796607149852,0.9153825358059596,0.8488647959183674,7.781482566429052e-4,0.00341399911069991,0.00172350292715458,150,30
130,gini,30,0.93562062679731,0.9150302506492188,0.8480420918367347,8.771660372462778e-4,0.00332718032400413,0.00188294426291675,150,30
150,gini,13,0.9363393397929728,0.9154166202578334,0.848577806122449,9.547092938512624e-4,0.00335798600128238,0.00187645282462428,150,30
150,gini,20,0.9359994509629208,0.914501815084799,0.84875,9.480722558274956e-4,0.00357879104191425,0.00275579211761183,150,30
150,gini,30,0.9353768529340042,0.9150700251521467,0.8479719387755102,8.375108711812041e-4,0.0036442491338826,0.00177179455398611,150,30
5,gini,13,0.9168185903629268,0.9252977765000344,0.7287117346938775,0.00297387645195077,0.00657907846383617,0.0144797025670465,150,10
5,gini,20,0.9185264861057706,0.9253488850977922,0.742359693877551,0.0033202096216707,0.00278271891724583,0.01873394892500813,150,10
5,gini,30,0.9172305249355936,0.9231897041147784,0.7378125,0.00243365037153657,0.00179457895690705,0.01869609022053298,150,10
10,gini,13,0.9284975359918646,0.9069389983732166,0.827876275510204,0.00165631022812868,0.00397995621946314,0.00454903163624653,150,10
10,gini,20,0.9284141773767494,0.9065923893846318,0.8272257653061225,0.00112575640425858,0.00610653179336987,0.00574100929635071,150,10
10,gini,30,0.9279281588574918,0.904268376268722,0.8293813775510204,0.00119295871437586,0.00530163609138243,0.00334681700679125,150,10
30,gini,13,0.9298425841633954,0.9027626340785072,0.8344260204081633,6.922223795840897e-4,0.00237372066179003,0.00342920153345029,150,10
30,gini,20,0.9296057993000506,0.9026376224558176,0.8330102040816327,7.64282111724348e-4,0.00233913210790165,0.00300417517691569,150,10
30,gini,30,0.9289533289655898,0.9027115059478348,0.8337691326530612,7.385416007722205e-4,0.00344425021299739,0.00343937193455376,150,10
50,gini,13,0.9293123994964456,0.906285526326034,0.8346747448979592,0.00106884047580815,0.00255646215195666,0.00259279021033572,150,10
50,gini,20,0.9289273620926144,0.9054559405155658,0.8346109693877551,7.348139692791328e-4,0.00245641839258055,0.00300622223456523,150,10
50,gini,30,0.9284971366302182,0.9046149880016005,0.8341007653061224,6.337750686357429e-4,0.0023845794852638,0.00317660304261615,150,10
70,gini,13,0.9287314017203532,0.9074105755600772,0.8351977040816326,8.938229950486144e-4,0.0030375785761551,0.0030164198299791,150,10
70,gini,20,0.9284547756728988,0.9074219403264258,0.8342665816326531,6.85208509791069e-4,0.00296742932760971,0.00362663463625454,150,10
70,gini,30,0.9279037911900224,0.9070582799104484,0.8335140306122448,5.929222172005726e-4,0.00286814084022827,0.0027840219977984,150,10
90,gini,13,0.9280754215575314,0.9082458373772724,0.8345280612244897,5.59047048012906e-4,0.00319541482603416,0.00374402170366904,150,10
90,gini,20,0.9275371811210404,0.9082287972499128,0.8339221938775511,8.805183799524615e-4,0.00336940987966492,0.00384954019472425,150,10
90,gini,30,0.9273928550397604,0.9078367296802208,0.8339732142857142,0.0011204797720078,0.00299462299644851,0.00330670024102838,150,10
110,gini,13,0.9274113969446108,0.9088992764929292,0.8342920918367347,8.842554231041479e-4,0.00317176273243127,0.00366942029004497,150,10
110,gini,20,0.9271238243919532,0.908450394938666,0.8345408163265307,8.470518381879374e-4,0.00283562382369679,0.0031470807265855,150,10
110,gini,30,0.9265947261614106,0.9081606128489764,0.833609693877551,7.736742414370618e-4,0.00353711275016893,0.00346096008959568,150,10
130,gini,13,0.9266801930092148,0.9087288216248918,0.8338966836734694,9.441038429069042e-4,0.0039831532134233,0.0040469192094387,150,10
130,gini,20,0.926490229757412,0.9086720005374423,0.8338265306122449,0.00106515795741555,0.00360579442667006,0.00353497015979093,150,10
130,gini,30,0.926085150104622,0.9078708301135704,0.8331887755102041,6.558356768533505e-4,0.00405835940494422,0.00336105107266264,150,10
150,gini,13,0.926325011488338,0.909234536535212,0.8333992346938776,0.00113093602250762,0.0043265251825952,0.00459646255800783,150,10
150,gini,20,0.9261249827038076,0.9086606346410906,0.8331951530612245,0.00110275578973286,0.00343588227727652,0.00357391893402907,150,10
150,gini,30,0.9254756443413704,0.9080356081677358,0.8329910714285714,0.00106993477483605,0.00373122060582676,0.00399403520654255,150,10
150,gini,1,0.926785071743681,0.908768603876414,0.8342410714285714,8.975977242274344e-4,0.00343175024613883,0.00360588336409893,150,10
150,gini,3,0.9264869719562104,0.90893338354487,0.8339413265306123,0.00107087832412354,0.00331830262477086,0.00372012724567604,150,10
150,gini,5,0.926427456489516,0.9091720286252896,0.8338839285714286,9.379520968027094e-4,0.00420089286414706,0.00418353493035303,150,10
150,gini,7,0.9264288540621634,0.9086038245308165,0.8337563775510204,0.00135422301315778,0.00348322690023084,0.0037187603357526,150,10
150,gini,1,0.9368683336511172,0.9156382300537652,0.8501275510204082,9.220747751338128e-4,0.00398444451543603,0.00248877749093099,150,30
150,gini,3,0.9369977782412594,0.915717777929618,0.8492602040816326,8.837557815846716e-4,0.00379081780909552,0.00243940284444886,150,30
150,gini,5,0.9370253275869588,0.9155473127301216,0.8496109693877552,9.004242330812821e-4,0.00320792249243563,0.00134334146589467,150,30
150,gini,7,0.9367596065779484,0.915456396375052,0.8494897959183674,8.281746702185524e-4,0.00286912774940854,0.00216754655083372,150,30
150,gini,1,0.937332726087108,0.9158655018120968,0.8515369897959184,8.871994273304759e-4,0.00346892298897078,0.0019303815589381,150,50
150,gini,3,0.9369554164757368,0.9149677459678772,0.8516326530612245,8.698619752759548e-4,0.00366575370334244,0.00218348477960044,150,50
150,gini,5,0.9370940790614192,0.9149166086357492,0.8517538265306123,9.917790736852347e-4,0.00303481384097068,0.00119823305025866,150,50
150,gini,7,0.9368064287649288,0.9147404667838096,0.851734693877551,8.179198003145492e-4,0.00360042171744775,0.00232328065135363,150,50
1,gini,1,0.8620498749934182,0.8950748288285888,0.602327806122449,0.00821005374353313,0.00626053648575266,0.00347357050156788,150,10
1,gini,3,0.8624744442479483,0.8939270273003526,0.6000191326530613,0.00387760539513919,0.00412209369735745,0.0074753019100674,150,10
1,gini,5,0.8608999513912392,0.8944895813781754,0.5995982142857142,0.00629103703634311,0.00614807148125249,0.00678454986317041,150,10
1,gini,7,0.8601357352484649,0.8935747247092748,0.5991836734693877,0.00802635101326717,0.00445687139209145,0.00405868619641023,150,10
1,gini,13,0.8632923655548341,0.8947282174185683,0.5983673469387755,0.00652632262075956,0.00647480712396773,0.00459108376762949,150,10
1,gini,20,0.8549630751686953,0.892103087795281,0.5955548469387755,0.00469777221514387,0.00511791979289562,0.00704808119586996,150,10
1,gini,30,0.8575218558917304,0.890688249530099,0.5995344387755103,0.00555276048482427,0.0042287207589987,0.00762346130590577,150,10
1,gini,1,0.8872269040751759,0.9118198747055212,0.6431377551020409,0.00324360676803192,0.00432937892559028,0.00475306217263353,150,70
1,gini,3,0.8911489189250515,0.9120983126917804,0.6480357142857143,0.00385042454856488,0.00573136169261405,0.0026565198646509,150,70
1,gini,5,0.8873761977889091,0.9119335157504166,0.6411479591836735,0.00388358969495874,0.00524547858262619,0.00239281430817586,150,70
1,gini,7,0.8881976653792255,0.9121153360305188,0.6440369897959184,0.00562564749310204,0.00456686461585868,0.01060640614619223,150,70
1,gini,13,0.8863175642169265,0.9098766357445937,0.6403571428571428,0.0051092746292528,0.00748366590623528,0.00597942600178379,150,70
1,gini,20,0.8869889585467239,0.909677724164124,0.6409821428571428,0.00413450365663523,0.00406361745390079,0.00667214224491277,150,70
1,gini,30,0.8824860457483936,0.9077458389923698,0.6342857142857143,0.00622440271220202,0.00611778553733581,0.00869943895975743,150,70
1,gini,1,0.8910016391349161,0.9142574596132652,0.6469579081632653,0.00406855779704329,0.00664295797932444,0.00602208507701203,150,90
1,gini,3,0.8910058164862263,0.9128085477119554,0.6451977040816327,0.00305205402421925,0.00359791067854704,0.00556583387076056,150,90
1,gini,5,0.88809252081824,0.9108368801272498,0.6442091836734694,0.00445486139170534,0.0045523700853251,0.00431944331913908,150,90
1,gini,7,0.8891963995764116,0.911143712998616,0.6446109693877551,0.00351800473993335,0.00532712502026386,0.00401374252790721,150,90
1,gini,13,0.8882205658732496,0.9117573646970212,0.6438265306122448,0.00462043202736943,0.0041794561754005,0.0068860793147539,150,90
1,gini,20,0.8863964244922183,0.908825433681032,0.6391581632653062,0.0024163759627338,0.0049487435281241,0.00425901528537548,150,90
1,gini,30,0.8849919194186522,0.9072003455433956,0.6376466836734694,0.0045355739528891,0.00512783390677974,0.00823243401180324,150,90
1,gini,1,0.8896089193896349,0.9126494503459596,0.6436926020408164,0.00495354735012315,0.00487975248148754,0.00630303243665228,150,110
1,gini,3,0.8894720111842421,0.9126097002188176,0.642436224489796,0.00394683997965856,0.00612831167764081,0.0045783865334228,150,110
1,gini,5,0.8907952590394461,0.9124733185026208,0.644202806122449,0.00514442492977078,0.00540493783230813,0.00598528151583292,150,110
1,gini,7,0.888601801797877,0.912229006939788,0.6435969387755102,0.00375463689000008,0.00603674952667527,0.00646206753656652,150,110
1,gini,13,0.8884488980741002,0.9108482457007436,0.6442538265306123,0.00644718981733945,0.00519275476302448,0.01069772164706816,150,110
1,gini,20,0.8856513026619508,0.9085981570798288,0.6388839285714286,0.00561045517736848,0.00665987077964077,0.0056190622004704,150,110
1,gini,30,0.8848665079834266,0.9060923696910952,0.6406058673469388,0.00809782491748547,0.00796389241166264,0.01119136643566429,150,110
1,gini,1,0.8911545429300517,0.9137063234119476,0.6456823979591837,0.00520437913836844,0.0063548960771356,0.01001302421482884,150,130
1,gini,3,0.8903699568688435,0.9104959700683168,0.6484757653061225,0.00435202044448934,0.00506717007163744,0.00320336268114318,150,130
1,gini,5,0.8893373759401133,0.9118085170420508,0.6435204081632653,0.00369651169498624,0.00383617942736672,0.00758668601503675,150,130
1,gini,7,0.8880015392856444,0.9108028045539734,0.6432142857142857,0.00518566338950975,0.00510919521667581,0.00811361354935001,150,130
1,gini,13,0.8859014892477568,0.9100982218104554,0.6415433673469387,0.00489236202459304,0.00443817211408389,0.00738070317712318,150,130
1,gini,20,0.8879741431384066,0.9095697636459692,0.6413456632653062,0.00271076048743899,0.0043642123481055,0.00489706018203134,150,130
1,gini,30,0.8854245470170379,0.9082061012944574,0.6414732142857142,0.0046348629985958,0.00607358603435266,0.00626546107996153,150,130
1,gini,13,0.8877731746692493,0.9118709957333156,0.6437946428571428,0.00264433237447852,0.00483537857338147,0.00409615560410343,150,30
1,gini,20,0.8860600336901258,0.9073992290352108,0.6403635204081632,0.00251175659721533,0.00511890849237645,0.00257555564120509,150,30
1,gini,30,0.8818390548508744,0.9057741542961852,0.6358482142857143,0.0050271068598855,0.00516823219090256,0.0063652384334534,150,30
1,gini,13,0.8878157027889748,0.9102175482249624,0.6436096938775511,0.00558131874510944,0.00572471118316546,0.0094459260008390809,150,50
1,gini,20,0.887217917933559,0.9090584025932956,0.6419132653061225,0.00267001043860431,0.00631816418201054,0.00440250851181877,150,50
1,gini,30,0.8840316773349108,0.9060866741514536,0.640873724489796,0.00368130586752536,0.00531168901283695,0.00601290953311852,150,50
2,gini,1,0.8894714202771375,0.9065128214915772,0.6354209183673469,0.0058802712532366,0.00657230727979628,0.0120802920944898,150,10
2,gini,3,0.8892203440226686,0.9073310312356634,0.6347704081632654,0.00336952860722986,0.00477895300134049,0.00622516443368491,150,10
2,gini,5,0.890401009129535,0.9076264933678062,0.6377614795918367,0.00499078403180712,0.00572218632999485,0.00766117501434857,150,10
2,gini,7,0.8921038076428256,0.9077799219913824,0.6424043367346939,0.00350238101029988,0.00608004309271651,0.00721503708958461,150,10
2,gini,13,0.889578815624544,0.9078310388220217,0.6370025510204081,0.00329898897670197,0.00399080596064957,0.00591883464903907,150,10
2,gini,20,0.8904418435299685,0.9080413106488264,0.6389413265306122,0.00513847182463549,0.00724689003999271,0.01075831140185743,150,10
2,gini,30,0.8891048081218934,0.9061434824860082,0.6370216836734693,0.00424394084082662,0.00617240918156057,0.01023966908947769,150,10
2,gini,1,0.9192523423125296,0.9345709063618366,0.721798469387755,0.0031856401824924,0.0047765428374966,0.00768364557284485,150,30
2,gini,3,0.9185755202124828,0.9322582899752266,0.7227933673469388,0.0022524060251141,0.00451658913059497,0.00700890390842628,150,30
2,gini,5,0.9190767507036844,0.933911788979446,0.7199489795918367,0.00266058535804958,0.00551522152958714,0.00391106923669063,150,30
2,gini,7,0.917991712292736,0.9334912976288472,0.7190369897959183,6.970569251723642e-4,0.00439388250934301,0.00671545826228801,150,30
2,gini,13,0.916684686151674,0.9308150439106138,0.7178380102040817,0.00304943716213769,0.00410788436821791,0.00921179792166568,150,30
2,gini,20,0.915015299170173,0.9297581839203783,0.7132780612244898,0.00340883848638654,0.00501892391432934,0.00688681759728951,150,30
2,gini,30,0.9125471775800286,0.9278717340839486,0.7066517857142858,0.0033925919840455,0.00404573786032736,0.0080659822827477,150,30
2,gini,1,0.920420647394996,0.9342924709584424,0.7267920918367348,0.00233865843752295,0.00436333377534895,0.00791476307676866,150,50
2,gini,3,0.9189643953019684,0.9331446938059922,0.7206313775510204,0.00256381270406663,0.00383487379053683,0.00925484068585876,150,50
2,gini,5,0.9190811266315422,0.9327469605610322,0.7232908163265306,0.00334505672997924,0.00522403714990931,0.00620741656001865,150,50
2,gini,7,0.9187192305542996,0.9332185701951312,0.7211862244897959,0.00283455421626089,0.00375452945333376,0.00887126287385808,150,50
2,gini,13,0.9181883133768546,0.9320991950306664,0.722531887755102,0.00241490397406383,0.00324014389654147,0.00880837116311042,150,50
2,gini,20,0.9158932380947382,0.9299115959167626,0.7168431122448979,0.00397682469189698,0.00423404282710566,0.01084826865035751,150,50
2,gini,30,0.9138233456557336,0.9280365116538268,0.7134948979591836,0.00272622958737315,0.00474103047037212,0.00419674840602401,150,50
2,gini,1,0.9193052897307916,0.9328605765844252,0.7240816326530612,0.00331801680440934,0.00418335162933832,0.00832048630432328,150,70
2,gini,3,0.9175167417250604,0.9334913086060226,0.7178635204081633,0.00294853505805414,0.00529656941019301,0.00675574283628705,150,70
2,gini,5,0.9182376289307018,0.9336617763883838,0.7193558673469388,0.00313317908986743,0.00458829689414178,0.00687541707208659,150,70
2,gini,7,0.9184022740896164,0.9328890103739326,0.7201785714285714,0.00380383581072927,0.004267696504751,0.01085417215428867,150,70
2,gini,13,0.9159413280489964,0.9315594042242116,0.7121364795918368,0.00245138562525137,0.00390569391836036,0.00649401785512611,150,70
2,gini,20,0.9164833477658322,0.9307355154062468,0.7181122448979592,0.00367289405701849,0.00520178948430054,0.00942654034977581,150,70
2,gini,30,0.9143559592562862,0.9277410467773902,0.7175573979591837,0.00233113446895422,0.00395993095658496,0.00815979552972962,150,70
2,gini,1,0.9186571350677288,0.9326730756161536,0.7222257653061225,0.00390666596593377,0.00474511995955619,0.01151287073255079,150,90
2,gini,3,0.9181054160426112,0.932962884018778,0.7183928571428572,0.00245095872305294,0.00338797417432708,0.0064364468028856,150,90
2,gini,5,0.9180022444553892,0.932957201554889,0.7185586734693877,0.00340634654413021,0.00474424771108911,0.00825618872487641,150,90
2,gini,7,0.9191624148684392,0.9336674594979888,0.7233354591836735,0.00241974959524575,0.00451412538310365,0.00779025753988563,150,90
2,gini,13,0.9166032386068464,0.9320707933655392,0.7152742346938775,0.00246908454121281,0.00476120916432926,0.00607246182095032,150,90
2,gini,20,0.9160582216148476,0.9310707473598752,0.7177551020408164,0.0038744195815331,0.00665228953368357,0.009516275315512,150,90
2,gini,30,0.9126909951909736,0.927735373353528,0.7091198979591837,0.00360106822252775,0.00538363148843051,0.00857371545355147,150,90
2,gini,1,0.9193680038338068,0.934502721638042,0.7225510204081633,0.00319669971756545,0.00467812969951623,0.00753652773579251,150,110
2,gini,3,0.9186544239356408,0.9320878268743076,0.7234566326530613,0.00225709049302743,0.00448013441073647,0.00694844354314865,150,110
2,gini,5,0.9191750249304552,0.933781100220026,0.7206823979591837,0.00266261233249796,0.00545134981694373,0.003842084142676,150,110
2,gini,7,0.91810411381505,0.9333833372721214,0.7195918367346938,7.290982828890624e-4,0.00442581188233588,0.00661736611565519,150,110
2,gini,13,0.916755017106118,0.93072412997698,0.7186224489795918,0.00305572890389628,0.00411492656940231,0.00952368792724093,150,110
2,gini,20,0.915102771960265,0.9295649922553364,0.7139540816326531,0.0034164138066896,0.00490971157086446,0.00713112448630954,150,110
2,gini,30,0.912623727967234,0.9277467279498468,0.7071301020408163,0.00340120118512256,0.00396412309405096,0.00822313425680344,150,110
2,gini,1,0.920420647394996,0.9342924709584424,0.7267920918367348,0.00233865843752295,0.00436333377534895,0.00791476307676866,150,130
2,gini,3,0.9189635183303874,0.9331446938059922,0.7206377551020408,0.00256323174356973,0.00383487379053683,0.00924985124497665,150,130
2,gini,5,0.9190805086075492,0.9327469605610322,0.723297193877551,0.00334564543585704,0.00522403714990931,0.00620397562331809,150,130
2,gini,7,0.918719290345539,0.9332185701951312,0.7211862244897959,0.00283447435513817,0.00375452945333376,0.00887126287385808,150,130
2,gini,13,0.9181879118582156,0.9320991950306664,0.722531887755102,0.0024148041144942,0.00324014389654147,0.00880837116311042,150,130
2,gini,20,0.9158932380947382,0.9299115959167626,0.7168431122448979,0.00397682469189698,0.00423404282710566,0.01084826865035751,150,130
2,gini,30,0.9138233456557336,0.9280365116538268,0.7134948979591836,0.00272622958737315,0.00474103047037212,0.00419674840602401,150,130
20,gini,13,0.9300329475769402,0.9003818571824597,0.8345663265306122,6.024019314214957e-4,0.00312328896794992,0.00228570930324712,150,10
20,gini,20,0.9300211730012684,0.9007398159244916,0.8348469387755102,9.089650996080949e-4,0.00321715693667905,0.00345738858083465,150,10
20,gini,30,0.9296327750106604,0.9009330012938004,0.8337244897959184,6.055006182166488e-4,0.00221678970920097,0.00245624735386302,150,10
20,gini,1,0.9385322548492124,0.9128824134467776,0.8503125,7.470507098263205e-4,0.00231135546793626,0.00181723837213958,150,30
20,gini,3,0.9384393400841984,0.9114050859974424,0.8514094387755102,8.471014068049003e-4,0.00257349710453561,9.028796982607623e-4,150,30
20,gini,5,0.9382512274252854,0.912694898918466,0.8513392857142857,6.886498359531072e-4,0.00206979240539208,5.527721882448692e-4,150,30
20,gini,7,0.937856943231363,0.9118653271523248,0.850625,8.595872044357502e-4,0.0026159432900434,0.00109644737153992,150,30
20,gini,13,0.9374321703057318,0.911120984273064,0.8500510204081633,6.912871463817502e-4,0.00258747531680588,7.721183840512999e-4,150,30
20,gini,20,0.9370008770642062,0.9105527561256628,0.8493813775510204,6.473310822567704e-4,0.00222824793944745,0.00135787182403728,150,30
20,gini,30,0.9359023263081012,0.9096038640793188,0.8475255102040816,6.119805651434066e-4,0.0024534426577388,0.00142045543286859,150,30
20,gini,1,0.9386250886225712,0.9125642250105184,0.8506568877551021,7.751565341498788e-4,0.00239332901904448,0.00133064052541703,150,50
20,gini,3,0.9384280371422252,0.911120980560196,0.8515625,4.3230314562628743e-4,0.00256539774231879,0.00103352735144399,150,50
20,gini,5,0.9381003992604462,0.9118880486135698,0.8512308673469388,9.099028536399844e-4,0.00234358542040914,8.564103595388279e-4,150,50
20,gini,7,0.9383177366600512,0.9116721343572796,0.8507270408163266,6.509932579225681e-4,0.00289314174554432,4.153984456500377e-4,150,50
20,gini,13,0.9374572658753884,0.9112743830322664,0.8497640306122449,8.695818092578921e-4,0.00236638786299255,0.0014851959426196,150,50
20,gini,20,0.9370619907192264,0.910433447306922,0.8502551020408163,7.741447072390372e-4,0.00220216219819965,0.00114906586394942,150,50
20,gini,30,0.9360874654183332,0.9094958956511404,0.8475063775510204,5.102496180095159e-4,0.00227810919028809,0.00106559507367833,150,50
20,gini,1,0.93835400615092035,0.9130472008638276,0.8507908163265306,9.267984111713606e-4,0.00260212484669578,0.00129222152178729,150,70
20,gini,3,0.9383501720788366,0.9118141790044506,0.8514030612244898,7.444539277845307e-4,0.0019830474173368,9.624609867848728e-4,150,70
20,gini,5,0.9382207627297106,0.9118539607716858,0.8519706632653061,7.845526562820801e-4,0.0021529866625843,5.064032533444857e-4,150,70
20,gini,7,0.9381867680920372,0.9120641975683876,0.8513839285714285,6.607438853490939e-4,0.00212637712301218,9.562605568855968e-4,150,70
20,gini,13,0.9374406282675568,0.9105129961513492,0.8503316326530612,5.861492693447218e-4,0.00214825809346972,5.252291761449964e-4,150,70
20,gini,20,0.9368983187494064,0.9099050018953304,0.849266581632653,8.376828349936303e-4,0.00282482158583191,0.00156038356245654,150,70
20,gini,30,0.9363743587492358,0.9092913448697666,0.8490752551020408,6.494832050879733e-4,0.00166932356298336,0.00125805175666956,150,70
20,gini,1,0.9384405288135808,0.9128426497595956,0.8506760204081633,5.225693687688959e-4,0.00255294092535727,6.403010407148545e-4,150,90
20,gini,3,0.9383880164562324,0.9117630442551872,0.8516007653061225,9.165303245464164e-4,0.00246028399723918,7.970025280556979e-4,150,90
20,gini,5,0.9382373903321124,0.911405087450304,0.8517729591836735,8.260183260329329e-4,0.00251617840216859,0.00115383452543625,150,90
20,gini,7,0.9381828482504412,0.9118028253767064,0.8511607142857143,7.962020197508609e-4,0.0024111983284962,9.328462865864636e-4,150,90
20,gini,13,0.9374298723602856,0.9112914355896624,0.8502423469387755,9.000604426412506e-4,0.00241024329837784,0.00130615296620121,150,90
20,gini,20,0.9368309617320928,0.9098084043678044,0.8495982142857142,7.680018567157989e-4,0.00226274451964451,0.00149100405086855,150,90
20,gini,30,0.936131078240082,0.9094049804260742,0.8484566326530613,7.511213324235743e-4,0.00180404153332321,0.00155819899505296,150,90
20,gini,1,0.9385094972810024,0.9129505986548592,0.8505867346938776,7.938442526384404e-4,0.00206750601307701,6.841391337904952e-4,150,110
20,gini,3,0.9384477614046102,0.9122176163447916,0.8521173469387755,6.438886630496154e-4,0.00231401752916032,8.465583421451446e-4,150,110
