,ID,URL,Completo,Valid,Online
11977,804263,"http://fr.calendar.yahoo.com//?v=60&ST=20090905T140000%2B0000&TITLE=HELLO,&DUR=0100&VIEW=d&in_st=Dearest+,I+am+writing+this+mail+to+you+with+tears+and+sorrow+from+my+heart.With+due+respect+trust+and+humanity,+i+appeal+to+you+to+exercise+a+little+patience+and+read+through+my+letter+i+feel+quite+safe+dealing+with+you+in+this+important+business+having+gone+through+your+remarkable+profile,+honestly+i+am+writing+this+email+to+you+with+pains,+tears+and+sorrow+from+my+heart,+i+will+really+like+to+have+a+good+relationship+with+you+and+i+have+a+special+reason+why+i+decided+to+contact+you,+i+decided+to+contact+you+due+to+the+urgency+of+my+situation,My+name+is+Miss.+Hope+Kipkalya+Kones,+23yrs+old+female+and+I+held+from+Kenya+in+West+Africa.+My+father+was+the+former+Kenyan+road+Minister.+He+and+Assistant+Minister+of+Home+Affairs+Lorna+Laboso+had+been+on+board+the+Cessna+210,+which+was+headed+to+Kericho+and+crashed+in+a+remote+area",0.0,INVALID,Offline
11978,804128,http://tweetburner.com/pages/blocked/4v2loj,1.0,INVALID,Offline
11979,804091,http://toolbar.inbox.com/search/results.aspx?q=paypal.com+login&tbid=80116&tp=sf,0.0,INVALID,Offline
11980,804045,https://login.yahoo.com/config/login_verify2?.src=ym&.done=http%3A%2F%2Fus.mc507.mail.yahoo.com%2Fmc%2FshowMessage%3FfilterBy%3D%26amp%3Bamp%3BmidIndex%3D7%26amp%3Bamp%3Bmid%3D1_1654_AGYmvs4AACghSpplWQP1q3B4Skk%26amp%3Bamp%3Bm%3D1_198972_AGYmvs4AAQ10SpwIowkBnjzy%252BXQ%252C1_198517_AGkmvs4AADWdSpv5ugS2e0APM%252Bw%252C1_198055_AGYmvs4AAFEvSpvzSARHv3ZGp4E%252C1_414_AGgmvs4AACXmSpsLgQeZQxfgp6c%252C1_1129_AGQmvs4AAS47SprXfg2FAjo1L8g%252C1_1654_AGYmvs4AACghSpplWQP1q3B4Skk%252C1_2141_AGQmvs4AATEySpnvmAD8%252B2y083U%252C1_2857_AGMmvs4AAIpfSpnvbgSflRum3N4%252C1_3573_APomvs4AAFpDSpnIcw1BpiDPADs%252C1_4381_AGcmvs4AAEiSSphMfwmOlAFn4MY%252C1_5100_AGgmvs4AAOvQSpbx9wpdazHqmmk%252C%26amp%3Bamp%3Bsort%3Ddate%26amp%3Bamp%3Border%3Ddown%26amp%3Bamp%3BstartMid%3D0%26amp%3Bamp%3BpSize%3D25%26amp%3Bamp%3Bhash%3Da43577acad256b3020d1a2fe028e549c%26amp%3Bamp%3Bacrumb%3D68QHKB2QS9F%26amp%3Bamp%3B.rand%3D1845628633%26amp%3Bamp%3Benc%3Dauto%26amp%3Bamp%3Bhead%3Df%26amp%3Bamp%3B%26amp%3Bamp%3Bfn%3DBUSINESS%2BPROPOSAL%255B1%255D.rtf%26amp%3Bamp%3Bpid%3D2%26amp%3Bamp%3Bcmd%3Dmsg.scan%26amp%3Bamp%3Bypa%3D1%26amp%3Bamp%3B,0.0,INVALID,Offline
11981,804044,http://us.mc507.mail.yahoo.com/mc/showMessage?filterBy=&midIndex=7&mid=1_1654_AGYmvs4AACghSpplWQP1q3B4Skk&m=1_198972_AGYmvs4AAQ10SpwIowkBnjzy%2BXQ%2C1_198517_AGkmvs4AADWdSpv5ugS2e0APM%2Bw%2C1_198055_AGYmvs4AAFEvSpvzSARHv3ZGp4E%2C1_414_AGgmvs4AACXmSpsLgQeZQxfgp6c%2C1_1129_AGQmvs4AAS47SprXfg2FAjo1L8g%2C1_1654_AGYmvs4AACghSpplWQP1q3B4Skk%2C1_2141_AGQmvs4AATEySpnvmAD8%2B2y083U%2C1_2857_AGMmvs4AAIpfSpnvbgSflRum3N4%2C1_3573_APomvs4AAFpDSpnIcw1BpiDPADs%2C1_4381_AGcmvs4AAEiSSphMfwmOlAFn4MY%2C1_5100_AGgmvs4AAOvQSpbx9wpdazHqmmk%2C&sort=date&order=down&startMid=0&pSize=25&hash=a43577acad256b3020d1a2fe028e549c&acrumb=68QHKB2QS9F&.rand=1845628633&enc=auto&head=f&.jsrand=85740&fn=BUSINESS+PROPOSAL%5B1%5D.rtf&pid=2&cmd=msg.scan&ypa=1&mcrumb=JZZYDLXSkBY,0.0,INVALID,Offline
11982,803960,http://209.85.227.139/search?q=cache:M_lL687PZrwJ:cgi.ebay.ph/ws/eBayISAPI.dll%3FViewItem%26item%3D350233322464&hl=fr&ct=clnk&cd=1,0.0,INVALID,Offline
11983,803865,http://tweetburner.com/pages/blocked/hrz8ue,1.0,INVALID,Offline
11984,803852,https://login.yahoo.com/config/login_verify2?.src=ym&.done=http%3A%2F%2Fus.mc555.mail.yahoo.com%2Fmc%2Fcompose%3Fto%3Dfufewa.morgan%409.cn,0.0,INVALID,Offline
11985,803851,http://us.mc555.mail.yahoo.com/mc/,1.0,INVALID,Offline
11986,803844,http://wassup.orange.fr/?wassup=ident&serv=IDHELP&formtype=iden&info=uit%2Cuid%2Cusc%2Csnw%2Cspr%2Cndip%2Cotv&inter=LIT&prot=302&returl=http%3A%2F%2Fassistance.orange.fr%2F%3Fdub%3D1,0.0,INVALID,Offline
11987,803811,http://190.27.204.15/,1.0,INVALID,Offline
11988,803752,http://www.clswjftkdeka.com/?cp=[K]Daum,1.0,INVALID,Offline
11989,803726,https://login.yahoo.com/config/login_verify2?.src=ym&.done=http%3A%2F%2Fus.mc555.mail.yahoo.com%2Fmc%2Fcompose%3Fto%3Dlouisepoles%40live.com,0.0,INVALID,Offline
11990,803725,http://us.mc555.mail.yahoo.com/mc/,1.0,INVALID,Offline
11991,803683,http://68.142.229.15/us.f508.mail.yahoo.com/ya/securedownload?clean=0&fid=Inbox&mid=1_28715_AG4mvs4AAHBrSqUOegPCmUIniTM&pid=4&tnef=&prefFilename=eBayISAPI%5B1%5D.dll_ViewItem%26amp%3Bamp%3Bitem%3D190327734154%26amp%3Bamp%3BssPageName%3DSTRK_MEWAX_IT&cred=NPeskf0.38S0RtMdnpZGY3LSF9eqDiWCIo3gOTHcS5SNYGYPujOfkIBMPNF.FJzqnyXF1DsPD_3HG6r_rss8WPH3rseNpzHFpcBFWkc-&ts=1252354056&partner=ymail&sig=9XeGxyklFsXOtwo7EtYb0Q--,0.0,INVALID,Offline
11992,803676,http://68.142.229.15/us.f516.mail.yahoo.com/ya/securedownload?clean=0&fid=Sent&mid=1_906252_AM4mvs4AAPbtSqCIGQvnfUJ7qns&pid=2&tnef=&prefFilename=eBayISAPI%5B1%5D.dll_ViewItem%26amp%3Bamp%3Bitem%3D150059617077%26amp%3Bamp%3BssPageName%3DSTRK_MEWAX_IT&cred=Tj7IspEfP8H85hCHeUqbCKVMzIeB5lN1xzgKXWWXH1ugRa6EGhaMrra8hg2h6di3tmQHVbIc2.OJuuT_pASNEn5z2AqtKdb2f01amCXKUdBlj1VvaYM1lE1q3spSn.5op.rZre1jrBfeKU2Fvg--&ts=1252034601&partner=ymail&sig=wMDWRWz9OCjHue7vFRnW1g--,0.0,INVALID,Offline
11993,803649,http://invite.tubely.com/invite.php?69nY1NrV7eHa0NnqnPLnx8je7t3pz8ra7bTZ0dPP6NXhkMjb5qLW1+OP98HW3M3N65TIw97R3tjzhePZ2u7ow8rR3aalkpes8tXd0dSa3OOjy9PqnPKmmZmhr6mllJeg95fz4Ijqq6Slm5KcsqGlmA==,0.0,INVALID,Offline
11994,803648,http://invite.tubely.com/?69nY1NrV7eHa0NnqnPLnx8je7t3pz8ra7bTZ0dPP6NXhkMjb5qLW1+OP98HW3M3N65TIw97R3tjzhePZ2u7ow8rR3aalkpes8tXd0dSa3OOjy9PqnPKmmZmhr6mllJeg95fz4Ijqq6Slm5KcsqGlmA==,0.0,INVALID,Offline
11995,803567,http://74.125.79.139/search?q=cache:ylGspPCloBkJ:cgi.ebay.com.sg/ws/eBayISAPI.dll%3FViewItem%26item%3D120447178398&hl=nl&ct=clnk&cd=21,0.0,INVALID,Offline
11996,803479,http://sendinfo.journaldunet.com/image/9266894/37610562/shim.gif,0.0,INVALID,Offline
11997,803427,http://insightmedia.com.mx/clientes/prodigymsn/banamex/septiembre2009/findeano/4/index.html,0.0,INVALID,Offline
11998,803094,http://www.nationalnutrition.co.uk/acatalog/index.html,0.0,INVALID,Offline
11999,802713,http://www.eucompanydirectory.com/,1.0,INVALID,Offline
12000,802647,http://www.spock.com/Jessica-Burgess-ajFl1q9,1.0,INVALID,Offline
12001,802611,http://www.adobe-pdf-update.net,1.0,INVALID,Offline
12002,802607,http://www.ktvsongs.com/mmyttube/?youtube.com,1.0,INVALID,Offline
12003,802507,http://mail.ubbi.com/vdRfc2att/rfc2attach20.dll?f=9fFMbiBE7P5/FVNaUtZVU8iSgPzXoDD+28edxc4JlBeNrlOflN+Ovaic+nnv2U+E+P6+I5s2uDK8CzYdnHITB21ZKrK9Lr/9Nwch3xa2EPHvEZ8dFyVKrbj26OLmwYEy+bUCp3k8uCpIAubpC12q&fb=1038&lb=60739,0.0,INVALID,Offline
12004,802462,http://www.iterasi.net/openviewer.aspx?sqrlitid=wd6osh29jeamtihzfqd1lw,0.0,INVALID,Offline
12005,802092,http://www.mrcampaign.com/ct/QE9BPY/2SAL4ETY/*https_mm_url_mm_www.suntrust.com/portal/server.pt?space=CommunityPage&cached=true&parentname=CommunityPage&parentid=2&in_hi_userid=2&control=SetCommunity&CommunityID=1266&PageID=0,0.0,INVALID,Offline
12006,802020,http://202.65.157.61/site/v1/count_mailopened.aspx?client_id=137&email_id=ana,0.0,INVALID,Offline
12007,801972,http://in.local.yahoo.com/,1.0,INVALID,Offline
12008,801965,http://www.chattanoogamarket.com/wp-content/uploads/2008/04/firsttennessee.gif,0.0,INVALID,Offline
12009,801908,http://www.mrcampaign.com/ct/QE9BNQ/BLCLVWIZ/*https_mm_url_mm_www.suntrust.com/portal/server.pt?space=CommunityPage&cached=true&parentname=CommunityPage&parentid=2&in_hi_userid=2&control=SetCommunity&CommunityID=1266&PageID=0,0.0,INVALID,Offline
12010,801899,http://www.mrcampaign.com/ct/QE9BP3/5Z49ZG5Y/*https_mm_url_mm_www.suntrust.com/portal/server.pt?space=CommunityPage&cached=true&parentname=CommunityPage&parentid=2&in_hi_userid=2&control=SetCommunity&CommunityID=1266&PageID=0,0.0,INVALID,Offline
12011,801776,http://strongmail.emsnetwork.net:80/track?t=c&mid=29809&msgid=19206&did=25003&,0.0,INVALID,Offline
12012,801744,http://hechonghua.com,1.0,INVALID,Offline
12013,801708,http://mail.ecdesigns.biz,1.0,INVALID,Offline
12014,801691,http://mail.dmakris.com/cgi-bin/abookmanager.exe?id=017130bb25277ccd8ca14e68baa7f183d527&xsl=ab.xsl&file_as=DR.ERNEST%20EBI.&,0.0,INVALID,Offline
12015,801583,http://www.verifysafely.com/,1.0,INVALID,Offline
12016,801421,http://qajtogap.cn/,1.0,INVALID,Offline
12017,801104,http://www.yeuchua.com/,1.0,INVALID,Offline
12018,801103,http://www.fdjeux.com/,1.0,INVALID,Offline
12019,801069,http://webapps.myregisteredsite.com/frozen-redirect.html,0.0,INVALID,Offline
12020,800936,http://email.paypal.fr/unsubscribe.jsp?c=fr&s=4a7f&i=202279914580,0.0,INVALID,Offline
12021,800902,http://www.kowalczuk.info/index.php?q=http%3A%2F%2Fmembers.ebay.co.uk%2Fws%2FeBayISAPI.dll%3FViewUserPage%26userid%3Dpartsworld-uk&hl=2e1,0.0,INVALID,Offline
12022,800855,http://computerlogin.com/sales/productfilePHP/Y_APPLE1_875A/300/Y_APPLE1_875A_z_0029.php,0.0,INVALID,Offline
12023,800845,http://thepiratebay.org/,1.0,INVALID,Offline
12024,800844,http://www.thepiratebay.org,1.0,INVALID,Offline
12025,800843,https://login.yahoo.com/config/login_verify2?.src=ab&.done=http%3A%2F%2Faddress.mail.yahoo.com%2F%3Fv%3DYM%26A%3Dm%26simp%3D1%26e%3Drebeccalukman0000009%2540gmail.com%26fn%3Drebecca%26ln%3Dlukman%26_done%3Dhttp%253A%252F%252Fus.mc507.mail.yahoo.com%252Fmc%252FshowMessage%253FsMid%253D7%2526amp%253BfilterBy%253D%2526amp%253BmidIndex%253D7%2526amp%253Bmid%253D1_1654_AGYmvs4AACghSpplWQP1q3B4Skk%2526amp%253Bm%253D1_198972_AGYmvs4AAQ10SpwIowkBnjzy%25252BXQ%25252C1_198517_AGkmvs4AADWdSpv5ugS2e0APM%25252Bw%25252C1_198055_AGYmvs4AAFEvSpvzSARHv3ZGp4E%25252C1_414_AGgmvs4AACXmSpsLgQeZQxfgp6c%25252C1_1129_AGQmvs4AAS47SprXfg2FAjo1L8g%25252C1_1654_AGYmvs4AACghSpplWQP1q3B4Skk%25252C1_2141_AGQmvs4AATEySpnvmAD8%25252B2y083U%25252C1_2857_AGMmvs4AAIpfSpnvbgSflRum3N4%25252C1_3573_APomvs4AAFpDSpnIcw1BpiDPADs%25252C1_4381_AGcmvs4AAEiSSphMfwmOlAFn4MY%25252C1_5100_AGgmvs4AAOvQSpbx9wpdazHqmmk%25252C%2526amp%253Bsort%253Ddate%2526amp%253Border%253Ddown%2526amp%253BstartMid%253D0%2526amp%253BpSize%253D25%2526amp%253Bhash%253D,0.0,INVALID,Offline
12026,800842,http://us.lrd.yahoo.com/_ylc=X3oDMTBsdTZpcnZpBF9TAzM5ODMwMTAyNwRhYwNhZGRBQg--/SIG=1vvomd2je/**http%3A//address.mail.yahoo.com/yab%3Fv=YM%26A=m%26simp=1%26e=rebeccalukman0000009%2540gmail.com%26fn=rebecca%26ln=lukman%26.done=http%253A%252F%252Fus.mc507.mail.yahoo.com%252Fmc%252FshowMessage%253FsMid%253D7%2526filterBy%253D%2526midIndex%253D7%2526mid%253D1_1654_AGYmvs4AACghSpplWQP1q3B4Skk%2526m%253D1_198972_AGYmvs4AAQ10SpwIowkBnjzy%25252BXQ%25252C1_198517_AGkmvs4AADWdSpv5ugS2e0APM%25252Bw%25252C1_198055_AGYmvs4AAFEvSpvzSARHv3ZGp4E%25252C1_414_AGgmvs4AACXmSpsLgQeZQxfgp6c%25252C1_1129_AGQmvs4AAS47SprXfg2FAjo1L8g%25252C1_1654_AGYmvs4AACghSpplWQP1q3B4Skk%25252C1_2141_AGQmvs4AATEySpnvmAD8%25252B2y083U%25252C1_2857_AGMmvs4AAIpfSpnvbgSflRum3N4%25252C1_3573_APomvs4AAFpDSpnIcw1BpiDPADs%25252C1_4381_AGcmvs4AAEiSSphMfwmOlAFn4MY%25252C1_5100_AGgmvs4AAOvQSpbx9wpdazHqmmk%25252C%2526sort%253Ddate%2526order%253Ddown%2526startMid%253D0%2526pSize%253D25%2526hash%253D,0.0,INVALID,Offline
12027,800809,http://www.irazoo.com/ViewSite.aspx?q=paypal+instantly&Page=1&irp=1&Site=http:/www.paypal.com.sg/,0.0,INVALID,Offline
12028,800773,http://computerlogin.com/globalsaving/productfile/Y_Toshiba_6_3A.html,0.0,INVALID,Offline
12029,800772,http://www.rbcmail.ru/,1.0,INVALID,Offline
12030,800771,http://rbcmail.ru/,1.0,INVALID,Offline
12031,800733,http://server1.streamsend.com/streamsend/unsubscribe.php?cd=7301&md=2432&ud,0.0,INVALID,Offline
12032,800730,http://enquete.journaldunet.com/cgi/enquete-publicite/fin.php,0.0,INVALID,Offline
12033,800617,http://216.252.121.32/us.f459.mail.yahoo.com/ya/securedownload?clean=0&fid=Inbox&mid=1_16797_AFDHtEQAAPDFSp1Eqg4Pa3XRw5M&pid=2&tnef=&prefFilename=eBayISAPI.htm&cred=6LO4NG7y_fzWEhtzKkLaery3TWiEZM1KQH9LSQIZjl88TYnlxoNu9vcITx5gTlNn0MRIzRzUQYlctGFuOglykcNSGTnqM9TSyr6.WFGrOOA6nUDc3EaP2Q--&ts=1251822276&partner=ymail&sig=P.RG3TEE1ksINM8BI4DdMw--,0.0,INVALID,Offline
12034,800589,https://supremecenter100.com/members/login.php,0.0,INVALID,Offline
12035,800491,http://x-ledi.ru,1.0,INVALID,Offline
12036,800490,http://SipAtlas.com,1.0,INVALID,Offline
12037,800488,http://ebutube.ru/,1.0,INVALID,Offline
12038,800487,http://SuPaVilli.com,1.0,INVALID,Offline
12039,800474,http://twitter.com/tweetmaggied,1.0,INVALID,Offline
12040,800436,http://assistance.orange.fr/hp_neutre.php?dub=2&,0.0,INVALID,Offline
12041,800429,http://app.streamsend.com/c/5877131/215/foeYaU6/http:/www.twitter.com/rhubinc,0.0,INVALID,Offline
12042,800428,http://app.streamsend.com/c/5877131/215/foeYaU6/GgZL?redirect_to=http:/www.twitter.com/rhubinc,0.0,INVALID,Offline
12043,800388,http://twitter.com/GNCLiveWell?EDID=WLTFP24-RKHB-0GFX89-BYUOI-EWATW-v1,0.0,INVALID,Offline
12044,800385,http://twitter.com/turi2,1.0,INVALID,Offline
12045,800374,http://www.transfermarkt.de/img/icons/login.gif,0.0,INVALID,Offline
12046,800244,http://publi-immobilier.com/hex/services.exe,1.0,INVALID,Offline
12047,800243,http://submitblogs.com/hex/services.exe,1.0,INVALID,Offline
12048,800219,http://fullago.com/,1.0,INVALID,Offline
12049,800048,http://computerlogin.com/sales/productfilePHP/Y_HPAC3_5A/5000/Y_HPAC3_5A_z_4909.php,0.0,INVALID,Offline
12050,800026,http://216.252.110.31/us.f585.mail.yahoo.com/ya/securedownload?clean=0&fid=Inbox&mid=1_13724_ALnsjkQAAWeXSommYg8H2URYxB4&pid=1.2&tnef=&prefFilename=eBayISAPI.htm&cred=8G7TyXR4Of3s15QrqDD5aM1sXOIo_LCI0WZzKjoCmvkOxMndzRhAl7NsylDzkgoDc.2XKwE2y2ENp2nvMUPyD4TCwI3gd5beXAIrJryhuszWlfIT8m5WZVecOyt.rLef&ts=1251774030&partner=ymail&sig=C1FjDXU6Ulrvx8RIg_EnXw--,0.0,INVALID,Offline
12051,798920,http://ebaysuccesssystem.net/,1.0,INVALID,Offline
12052,798871,http://68.142.229.15/us.f535.mail.yahoo.com/ya/securedownload?clean=0&fid=Inbox&mid=1_9699_AD8lvs4AASinSpvSlQQgFlbMbxU&pid=2&tnef=&prefFilename=eBayISAPI.htm&cred=5tupyHUgbvr1hI0w1GueT44ghAuOPTsSFqO0OOC.P5Bpb20F1IhyTtDLPJCyNgCUQFW_.k75OzWy6kU78tkXE.23LM1kq.d4pDWZTik-&ts=1251727638&partner=ymail&sig=he5bNTcVLWwtJ1tO5XuVeA--,0.0,INVALID,Offline
12053,798628,http://personalradiostation.cloudapp.net/,1.0,INVALID,Offline
12054,798542,http://lesons.rqizopoq.cn/?review,1.0,INVALID,Offline
12055,798432,http://orderrxstuffonline.com/,1.0,INVALID,Offline
12056,798361,http://www.creativecookware.com/manua_tomato_machines.htm,0.0,INVALID,Offline
12057,798208,https://www.inspire-js.com/sainsburys/specs.nsf/vAsp_Specs1/749ED0D937DF7ACC80257619003156E5?EditDocument,0.0,INVALID,Offline
12058,798207,http://www.inspire-js.com/sainsburys/specs.nsf/vAsp_Specs1/749ED0D937DF7ACC80257619003156E5?EditDocument,0.0,INVALID,Offline
12059,798162,http://www.expatlivingsingapore.com/edmimages/mastercard/index.html,0.0,INVALID,Offline
12060,798088,http://images.google.bj/imgres?imgurl=http://www.mobiletor.com/images/airtel-wunion-partnership.jpg&imgrefurl=http://www.mobiletor.com/2007/11/30/bharti-airtel-western-union-team-up-to-offer-money-transfer-via-mobile-phones/&usg=__i3WUfqgbKABO_d4p6fD7PVOAJ4Y=&h=328&w=328&sz=55&hl=fr&start=12&um=1&tbnid=bXOqzVTmHAuOUM:&tbnh=118&tbnw=118&prev=/images?q=western+union+logos&hl=fr&lr=&sa=N&um=1,0.0,INVALID,Offline
12061,798030,http://generalsaving.com/productfile/G_Inv_HP_DV6000/1000/G_Inv_HP_DV6000_z0795.php,0.0,INVALID,Offline
12062,797966,http://www.casupport.jp/virusinfo/2006/html_phishbank_aod.htm,0.0,INVALID,Offline
12063,797930,http://www.inventionconcept.com/Davison-707.cfm?setMediaLink=1&media_link_to_set=2220&came_from_pop=No&sub_subID=cd116&media_link_click_thruID_to_set=20883656&davison_firstname=&davison_lastname=&davison_address1=&davison_address2=&davison_city=&davison_state=&davison_postalcode=&davison_country=&davison_phone1=&davison_phone2=&davison_email=,0.0,INVALID,Offline
12064,797904,http://health.groups.yahoo.com/group/naxyjinubypufo/auth?check=G&done=http%3A%2F%2Fhealth%2Egroups%2Eyahoo%2Ecom%2Fgroup%2Fnaxyjinubypufo%2Fmessage%2F1,0.0,INVALID,Offline
12065,797874,http://spynet.ru/,1.0,INVALID,Offline
12066,797873,http://www.spynet.ru,1.0,INVALID,Offline
12067,797689,http://thrivemg.com/copywriting-pressrelease.php,0.0,INVALID,Offline
12068,797510,http://www.sfwish.com/store.html?Genuine-Canon-BC-40M-Magenta-Ink-Cartridge&item=390078516346,0.0,INVALID,Offline
12069,797482,"http://www.mundote.info/Foro/index.php/topic,17914.0.html",0.0,INVALID,Offline
12070,797469,http://scaryproxy.info/index.php?q=https:/scgi.ebay.com/ws/eBayISAPI.dll?RegisterEnterInfo&hl=0,0.0,INVALID,Offline
12071,797145,http://www.smart-it-consulting.com/internet/google/googlebot-spoofer/view.htm?cBotName=Googlebot-2.1&cUrl=http%3A%2F%2Fcgi.ebay.com.sg%2Fws%2FeBayISAPI.dll%3FViewItem%26Item%3D140326607490%26indexURL%3D,0.0,INVALID,Offline
12072,796696,http://internetct.com,1.0,INVALID,Offline
12073,796669,https://login.yahoo.com/config/login_verify2?.src=ym&.done=http%3A%2F%2Fus.mc555.mail.yahoo.com%2Fmc%2Fcompose%3Fto%3Dbin_zhing%40sify.com,0.0,INVALID,Offline
12074,796668,http://us.mc555.mail.yahoo.com/mc/,1.0,INVALID,Offline
12075,796312,https://login.yahoo.com/?.done=http%3A%2F%2Ffr.calendar.yahoo.com%2F%2F%3Fv%3D60%26ST%3D20090828T190000%252B0000%26TITLE%3DHELLO%2C%26DUR%3D0100%26VIEW%3Dd%26in%5Fst%3DDearest%2B%2CI%2Bam%2Bwriting%2Bthis%2Bmail%2Bto%2Byou%2Bwith%2Btears%2Band%2Bsorrow%2Bfrom%2Bmy%2Bheart.With%2Bdue%2Brespect%2Btrust%2Band%2Bhumanity%2C%2Bi%2Bappeal%2Bto%2Byou%2Bto%2Bexercise%2Ba%2Blittle%2Bpatience%2Band%2Bread%2Bthrough%2Bmy%2Bletter%2Bi%2Bfeel%2Bquite%2Bsafe%2Bdealing%2Bwith%2Byou%2Bin%2Bthis%2Bimportant%2Bbusiness%2Bhaving%2Bgone%2Bthrough%2Byour%2Bremarkable%2Bprofile%2C%2Bhonestly%2Bi%2Bam%2Bwriting%2Bthis%2Bemail%2Bto%2Byou%2Bwith%2Bpains%2C%2Btears%2Band%2Bsorrow%2Bfrom%2Bmy%2Bheart%2C%2Bi%2Bwill%2Breally%2Blike%2Bto%2Bhave%2Ba%2Bgood%2Brelationship%2Bwith%2Byou%2Band%2Bi%2Bhave%2Ba%2Bspecial%2Breason%2Bwhy%2Bi%2Bdecided%2Bto%2Bcontact%2Byou%2C%2Bi%2Bdecided%2Bto%2Bcontact%2Byou%2Bdue%2Bto%2Bthe%2Burgency%2Bof%2Bmy%2Bsituation%2CMy%2Bname%2Bis%2BMiss.%2BHope%2BKipkalya%2BKones%2C%2B23yrs%2Bold%2Bfemale%2Band%2BI%2Bheld%2Bfrom%2BKenya%2Bin%2BWest%2BAfrica.%2BMy%2Bfather%2Bwas%2Bthe%2Bformer%2BKenyan%2Broad%2BMinister.%2BHe%2Band%2BAssistant%2BMinister%2Bof%2BHome%2BAffairs%2BLorna%2BLaboso%2Bhad%2Bbeen%2Bon%2Bboard%2Bthe%2BCessna%2B210%2C%2Bwhich%2Bwas%2Bheaded%2Bto%2BKericho%2Band%2Bcrashed%2Bin%2Ba%2Bremote%2Barea,0.0,INVALID,Offline
12076,796311,"http://fr.calendar.yahoo.com//?v=60&ST=20090828T190000%2B0000&TITLE=HELLO,&DUR=0100&VIEW=d&in_st=Dearest+,I+am+writing+this+mail+to+you+with+tears+and+sorrow+from+my+heart.With+due+respect+trust+and+humanity,+i+appeal+to+you+to+exercise+a+little+patience+and+read+through+my+letter+i+feel+quite+safe+dealing+with+you+in+this+important+business+having+gone+through+your+remarkable+profile,+honestly+i+am+writing+this+email+to+you+with+pains,+tears+and+sorrow+from+my+heart,+i+will+really+like+to+have+a+good+relationship+with+you+and+i+have+a+special+reason+why+i+decided+to+contact+you,+i+decided+to+contact+you+due+to+the+urgency+of+my+situation,My+name+is+Miss.+Hope+Kipkalya+Kones,+23yrs+old+female+and+I+held+from+Kenya+in+West+Africa.+My+father+was+the+former+Kenyan+road+Minister.+He+and+Assistant+Minister+of+Home+Affairs+Lorna+Laboso+had+been+on+board+the+Cessna+210,+which+was+headed+to+Kericho+and+crashed+in+a+remote+area",0.0,INVALID,Offline
12077,796248,http://www.KINDALIKEGOD.COM,1.0,INVALID,Offline
12078,796227,http://68.142.229.15/us.f532.mail.yahoo.com/ya/securedownload?clean=0&fid=Inbox&mid=1_16479_AE4xvs4AABJESnGNLwvb7RYPpB4&pid=2&tnef=&prefFilename=eBayISAPI%5B1%5D.dll_ViewItem%26amp%3Bamp%3Bitem%3D160263174979%26amp%3Bamp%3Brefid%3Dstore%26amp%3Bamp%3BssPageName%3DSTORE_HTMLBUILDER_SIMPLEITEM&cred=tMZP6cK66PnXth2pNSAiHdAo30nSx9s7lCE3a_2ULhhpOFfHT1oYcBxwBNo.aJNKyEezzY5TMoWE661v5sbsmVZdtbjfueb1h40Fj9_eUJLac60-&ts=1251499916&partner=ymail&sig=uZLZsXXJzHMxBjjAc9v0lg--,0.0,INVALID,Offline
12079,796214,http://attendsgivin.com/aHR0cGQvb3BhdHIucGhwPzY4OTUmMjg4NjAxNDkmc2JqaWQ9MjE0MTE4JmludGlkPQ,0.0,INVALID,Offline
12080,796177,http://www.hi5.com/?,1.0,INVALID,Offline
12081,796051,http://www.zibbet.com/AlwaysCrafty2,1.0,INVALID,Offline
12082,796050,http://www.zibbet.com/AlwaysCrafty2/shop,1.0,INVALID,Offline
12083,796047,https://login.yahoo.com/config/login_verify2?.src=ym&.done=http%3A%2F%2Fus.mc654.mail.yahoo.com%2Fmc%2Fcompose%3Fto%3Dstuart.l.bartruff%40wellsfargo.com,0.0,INVALID,Offline
12084,796046,http://us.mc654.mail.yahoo.com/mc/,1.0,INVALID,Offline
12085,796027,http://mail.dmakris.com/cgi-bin/abookmanager.exe?id=012fd6d6eadcfdae282faea6a3e118c93127&xsl=ab.xsl&file_as=charity&,0.0,INVALID,Offline
12086,796022,http://mail.dmakris.com/cgi-bin/abookmanager.exe?id=012fd6d6eadcfdae282faea6a3e118c93127&xsl=ab.xsl&file_as=Mr.Roberto%20Weiser&,0.0,INVALID,Offline
12087,795792,http://xdesi.mobi,1.0,INVALID,Offline
12088,795788,http://202.131.27.222/search.naver?where=web_html&from=web_naver_nx&u=http:/reviews.ebay.ie/Beware-of-sellers-with-1-day-listings-of-valuable-items_W0QQugidZ10000000001419687&r=1&cs=4&docid=a00000fa_9690c9171da8e913805f0f49&rev=5&tl=fujinon%2014x70%20fuji,0.0,INVALID,Offline
12089,795787,http://mastihot.com,1.0,INVALID,Offline
12090,795710,http://74.125.153.113/search?q=cache:3paPyxFo5e0J:cgi.ebay.ph/ws/eBayISAPI.dll%3FViewItem%26item%3D310162478246&hl=id&ct=clnk&cd=9,0.0,INVALID,Offline
12091,795704,http://agodaynsbert.com/O1pIM0ZHB2xjU5f0ZpX3D1y2TjD6DF,0.0,INVALID,Offline
12092,795700,http://evideofreak.com,1.0,INVALID,Offline
12093,795697,http://a2tv.org/,1.0,INVALID,Offline
12094,795680,http://wow-bots.hu.cz/,1.0,INVALID,Offline
